customer_id,gender,age
C432981,Female,35
C432988,Male,34
C433016,Female,42
C433022,Female,23
C433050,Female,58
C433106,Female,29
C433139,Male,34
C433199,Female,35
C433221,Female,42
C433234,Female,63
C433251,Male,25
C433283,Male,59
C433288,Male,33
C433295,Male,18
C433311,Female,51
C433344,Female,47
C433359,Male,26
C433438,Female,47
C433452,Female,30
C433456,Female,33
C433476,Female,40
C433521,Female,54
C433574,Male,52
C433586,Female,60
C433603,Male,29
C433614,Female,53
C433627,Female,54
C433673,Male,50
C433680,Male,36
C433698,Male,28
C433734,Female,53
C433743,Female,25
C433746,Female,37
C433794,Female,55
C433818,Male,19
C433833,Female,46
C433838,Female,67
C433872,Male,32
C433906,Male,56
C433910,Female,26
C433955,Female,24
C433980,Female,28
C434007,Female,60
C434025,Female,31
C434049,Female,23
C434074,Female,52
C434077,Female,53
C434096,Female,31
C434171,Female,28
C434180,Female,53
C434239,Male,53
C434242,Female,48
C434304,Male,68
C434306,Female,28
C434310,Female,44
C434376,Female,23
C434410,Female,40
C434415,Male,57
C434420,Female,46
C434424,Female,67
C434425,Male,65
C434437,Female,63
C434445,Female,39
C434473,Male,54
C434499,Female,49
C434509,Female,55
C434528,Male,63
C434644,Female,26
C434661,Male,65
C434679,Female,51
C434692,Male,32
C434695,Female,55
C434769,Male,44
C434802,Male,46
C434811,Male,31
C434821,Female,46
C434867,Female,55
C434876,Female,53
C434898,Female,61
C434976,Female,68
C435002,Female,45
C435024,Female,40
C435081,Female,33
C435183,Male,37
C435207,Male,58
C435215,Female,33
C435218,Female,41
C435235,Female,19
C435256,Female,41
C435286,Female,58
C435290,Female,18
C435325,Female,35
C435342,Female,28
C435352,Female,18
C435361,Female,66
C435388,Male,58
C435407,Male,32
C435479,Female,41
C435500,Female,18
C435563,Male,68
C435593,Female,59
C435598,Female,22
C435609,Female,30
C435627,Female,21
C435636,Male,48
C435648,Female,32
C435653,Male,52
C435665,Female,56
C435683,Female,58
C435702,Male,37
C435704,Female,59
C435774,Female,19
C435787,Male,49
C435821,Female,20
C435866,Female,49
C435875,Female,19
C435888,Female,23
C435914,Male,59
C435918,Female,66
C435947,Male,66
C435999,Male,20
C436002,Male,67
C436025,Female,32
C436033,Female,32
C436066,Male,59
C436082,Female,26
C436084,Female,58
C436111,Male,35
C436135,Female,43
C436163,Male,57
C436242,Female,61
C436261,Female,58
C436288,Female,47
C436320,Female,42
C436360,Male,53
C436444,Female,60
C436467,Female,63
C436478,Male,59
C436505,Female,65
C436520,Male,28
C436579,Female,24
C436585,Female,19
C436597,Female,48
C436621,Female,68
C436627,Female,37
C436672,Female,65
C436690,Male,53
C436799,Male,68
C436823,Female,30
C436842,Female,61
C436908,Female,29
C436915,Female,36
C436936,Female,36
C436991,Female,55
C437012,Female,62
C437037,Male,65
C437048,Female,33
C437056,Female,68
C437097,Male,20
C437123,Female,60
C437188,Female,42
C437219,Female,36
C437235,Male,56
C437251,Female,59
C437252,Female,44
C437256,Female,28
C437332,Female,65
C437356,Male,45
C437365,Male,69
C437372,Female,32
C437411,Female,39
C437466,Female,67
C437481,Female,27
C437500,Female,37
C437560,Male,39
C437627,Female,45
C437673,Male,61
C437734,Male,64
C437754,Female,22
C437774,Female,55
C437789,Female,47
C437835,Female,55
C437850,Male,62
C437852,Male,56
C437854,Female,60
C437895,Female,29
C437904,Female,22
C437917,Male,64
C437921,Female,23
C437931,Male,18
C437934,Male,19
C437971,Female,58
C437984,Female,22
C438009,Male,67
C438031,Male,44
C438037,Male,18
C438071,Male,41
C438150,Female,64
C438157,Male,32
C438199,Male,25
C438201,Female,43
C438205,Female,38
C438216,Female,57
C438223,Male,35
C438239,Female,45
C438242,Male,59
C438256,Male,55
C438270,Male,25
C438399,Female,57
C438441,Female,53
C438444,Female,22
C438477,Female,63
C438479,Female,29
C438561,Male,69
C438575,Male,27
C438597,Female,58
C438717,Female,45
C438802,Female,22
C438810,Female,43
C438832,Male,68
C438874,Male,24
C438901,Female,33
C439011,Female,34
C439013,Male,55
C439033,Female,61
C439052,Male,44
C439109,Female,25
C439143,Female,29
C439145,Female,38
C439152,Male,29
C439153,Female,41
C439278,Female,24
C439339,Female,56
C439349,Male,54
C439366,Male,52
C439382,Female,33
C439387,Male,59
C439427,Male,49
C439437,Male,49
C439438,Female,62
C439440,Female,31
C439444,Female,28
C439507,Female,18
C439544,Female,20
C439546,Female,56
C439608,Female,69
C439615,Male,45
C439633,Male,31
C439672,Male,19
C439686,Female,33
C439725,Female,67
C439754,Female,38
C439799,Female,47
C439815,Female,27
C439823,Female,36
C439827,Male,22
C439832,Female,43
C439835,Female,43
C439853,Female,18
C439858,Female,52
C439890,Male,34
C439914,Female,52
C439917,Female,63
C439975,Female,55
C439996,Male,48
C440013,Female,19
C440046,Male,18
C440075,Female,44
C440086,Female,34
C440131,Male,50
C440142,Male,47
C440158,Male,19
C440200,Male,24
C440278,Female,57
C440284,Male,51
C440322,Male,65
C440331,Female,63
C440338,Female,55
C440342,Female,30
C440346,Female,69
C440375,Female,54
C440381,Female,50
C440394,Female,45
C440398,Female,53
C440427,Male,44
C440430,Female,66
C440434,Male,64
C440438,Male,24
C440458,Female,66
C440465,Female,25
C440520,Female,45
C440546,Female,65
C440584,Female,56
C440663,Female,41
C440666,Male,54
C440702,Male,56
C440707,Female,58
C440740,Female,30
C440776,Female,34
C440786,Female,25
C440824,Male,67
C440837,Female,52
C440861,Female,37
C440865,Male,26
C440942,Male,26
C440964,Female,54
C440980,Female,68
C441011,Female,55
C441016,Male,45
C441017,Female,39
C441018,Female,57
C441091,Female,29
C441101,Female,60
C441145,Female,18
C441192,Female,21
C441198,Female,41
C441204,Female,36
C441208,Female,21
C441209,Female,47
C441216,Female,67
C441234,Male,41
C441286,Female,56
C441316,Female,28
C441446,Male,48
C441476,Male,30
C441477,Male,44
C441480,Female,36
C441501,Female,19
C441542,Female,45
C441580,Female,22
C441653,Female,27
C441666,Male,50
C441674,Female,50
C441685,Female,67
C441769,Male,21
C441778,Female,68
C441796,Female,51
C441816,Female,38
C441837,Male,51
C441859,Female,47
C441877,Female,18
C441915,Male,52
C441921,Male,55
C441947,Female,48
C442057,Female,24
C442061,Female,46
C442069,Female,22
C442075,Female,59
C442106,Female,24
C442114,Male,18
C442125,Female,42
C442153,Female,38
C442156,Male,63
C442196,Female,45
C442230,Female,36
C442258,Female,50
C442267,Male,62
C442273,Female,27
C442295,Female,63
C442322,Male,38
C442324,Male,44
C442345,Male,45
C442372,Male,19
C442385,Female,65
C442388,Male,34
C442392,Female,62
C442479,Male,51
C442484,Male,69
C442510,Female,19
C442548,Female,38
C442550,Female,69
C442553,Male,33
C442655,Female,25
C442686,Male,22
C442725,Female,66
C442760,Female,54
C442762,Male,52
C442767,Male,20
C442787,Male,37
C442794,Female,50
C442823,Female,55
C442840,Female,51
C442861,Female,21
C442862,Female,48
C442920,Male,63
C442938,Male,33
C442944,Female,59
C443035,Male,39
C443062,Male,51
C443065,Female,37
C443073,Female,36
C443077,Male,24
C443124,Male,54
C443265,Male,21
C443292,Female,35
C443379,Male,19
C443395,Female,62
C443401,Male,29
C443406,Female,33
C443429,Female,55
C443439,Female,52
C443446,Female,68
C443467,Male,52
C443511,Female,55
C443558,Female,43
C443562,Female,27
C443584,Female,44
C443594,Male,64
C443596,Male,41
C443643,Female,44
C443657,Male,21
C443659,Female,49
C443673,Male,39
C443693,Female,61
C443709,Male,38
C443765,Female,64
C443777,Female,48
C443905,Female,66
C443972,Male,28
C443977,Female,58
C444020,Male,33
C444045,Female,60
C444072,Female,59
C444165,Female,32
C444180,Female,43
C444281,Female,66
C444300,Male,46
C444321,Female,25
C444329,Female,54
C444356,Male,43
C444377,Male,39
C444381,Male,24
C444465,Male,32
C444477,Female,45
C444512,Male,41
C444515,Female,49
C444521,Male,56
C444528,Female,30
C444537,Male,18
C444546,Female,55
C444548,Male,63
C444555,Male,41
C444564,Female,55
C444663,Female,52
C444681,Female,26
C444682,Female,19
C444687,Female,45
C444711,Female,51
C444744,Female,28
C444751,Male,38
C444760,Female,51
C444785,Female,64
C444790,Male,69
C444791,Female,45
C444805,Male,68
C444811,Male,38
C444820,Male,59
C444827,Male,41
C444844,Female,49
C444849,Male,51
C444901,Female,30
C444933,Male,24
C444953,Male,46
C444962,Male,43
C445003,Female,65
C445030,Female,42
C445043,Male,46
C445046,Female,62
C445050,Male,68
C445070,Female,39
C445111,Male,26
C445142,Male,20
C445153,Female,30
C445201,Female,64
C445227,Female,22
C445238,Female,33
C445311,Female,66
C445323,Female,33
C445328,Female,44
C445337,Female,24
C445359,Female,20
C445377,Female,49
C445391,Female,64
C445416,Male,40
C445433,Female,59
C445456,Female,62
C445481,Female,51
C445482,Male,24
C445507,Female,45
C445550,Male,30
C445553,Female,64
C445573,Male,28
C445589,Female,38
C445594,Male,20
C445602,Male,36
C445609,Male,50
C445635,Female,22
C445642,Female,55
C445691,Female,40
C445788,Male,38
C445850,Female,57
C445855,Female,52
C445882,Female,18
C445905,Male,65
C445962,Male,68
C445971,Male,60
C445979,Male,46
C445996,Female,57
C446008,Female,68
C446011,Male,23
C446041,Female,24
C446066,Male,44
C446073,Male,30
C446216,Male,63
C446256,Male,58
C446263,Female,55
C446304,Female,42
C446333,Male,29
C446366,Male,23
C446383,Female,45
C446396,Female,52
C446406,Female,69
C446416,Female,68
C446450,Female,51
C446475,Female,58
C446495,Female,33
C446529,Male,34
C446590,Female,68
C446595,Female,63
C446596,Male,65
C446604,Male,28
C446612,Female,26
C446613,Female,23
C446632,Female,50
C446749,Male,62
C446782,Female,22
C446826,Female,56
C446872,Male,45
C446935,Female,64
C446961,Female,65
C447035,Female,64
C447048,Female,65
C447099,Male,19
C447118,Male,18
C447138,Female,65
C447168,Male,25
C447186,Male,41
C447217,Female,48
C447233,Female,24
C447288,Male,57
C447314,Female,53
C447324,Female,49
C447387,Female,18
C447390,Female,32
C447424,Female,63
C447429,Male,58
C447442,Female,19
C447449,Female,27
C447516,Male,40
C447551,Female,42
C447587,Female,68
C447594,Female,35
C447598,Female,63
C447625,Female,28
C447712,Female,21
C447739,Female,28
C447812,Female,47
C447842,Female,19
C447882,Male,65
C447897,Female,34
C447907,Female,55
C447957,Male,49
C447958,Female,63
C447967,Female,29
C447987,Female,63
C448000,Female,59
C448002,Female,48
C448023,Male,61
C448036,Female,65
C448050,Female,27
C448086,Female,43
C448136,Female,40
C448213,Female,22
C448238,Female,22
C448331,Male,35
C448355,Male,57
C448362,Female,65
C448425,Male,53
C448426,Female,64
C448474,Male,43
C448509,Male,22
C448514,Female,59
C448518,Female,37
C448570,Female,49
C448594,Female,62
C448619,Female,61
C448632,Female,34
C448654,Male,23
C448659,Female,23
C448700,Female,35
C448745,Male,46
C448816,Male,61
C448834,Female,53
C448843,Male,54
C448846,Female,67
C448881,Male,18
C448888,Male,36
C448893,Female,37
C448921,Male,45
C448943,Male,48
C448961,Female,40
C448966,Female,54
C448980,Female,28
C449012,Male,31
C449026,Female,55
C449104,Male,58
C449114,Female,59
C449163,Male,66
C449175,Female,39
C449180,Female,26
C449182,Female,59
C449200,Male,35
C449207,Female,34
C449231,Male,36
C449238,Female,28
C449241,Female,28
C449243,Male,19
C449263,Male,39
C449304,Male,53
C449333,Female,62
C449354,Female,38
C449431,Female,41
C449453,Male,67
C449464,Male,65
C449529,Male,34
C449604,Female,62
C449662,Male,61
C449666,Female,59
C449672,Female,65
C449684,Male,53
C449688,Female,68
C449713,Male,47
C449765,Male,23
C449777,Male,55
C449834,Male,35
C449846,Female,57
C449865,Female,59
C449876,Female,29
C449922,Male,41
C449944,Female,30
C449964,Female,66
C449983,Male,63
C450022,Female,31
C450069,Male,29
C450088,Female,59
C450089,Female,45
C450111,Female,52
C450114,Female,40
C450134,Female,36
C450176,Female,38
C450205,Female,46
C450221,Female,26
C450271,Male,43
C450274,Male,49
C450287,Female,59
C450314,Male,56
C450316,Female,43
C450336,Female,69
C450353,Male,23
C450357,Male,34
C450370,Male,26
C450377,Male,38
C450399,Female,35
C450400,Male,53
C450444,Female,62
C450468,Male,51
C450477,Female,30
C450481,Male,29
C450497,Male,58
C450525,Male,36
C450545,Male,61
C450604,Male,38
C450614,Female,68
C450657,Male,49
C450741,Male,25
C450762,Male,48
C450777,Female,25
C450793,Female,40
C450890,Male,51
C450900,Female,49
C450915,Female,29
C450937,Male,53
C450971,Female,41
C450978,Female,64
C451016,Female,60
C451035,Male,56
C451047,Male,50
C451053,Male,31
C451058,Male,27
C451079,Female,27
C451090,Male,63
C451139,Female,27
C451147,Male,27
C451148,Female,19
C451197,Female,18
C451209,Male,38
C451213,Male,47
C451222,Male,40
C451286,Female,62
C451294,Male,28
C451346,Male,31
C451356,Male,23
C451369,Female,25
C451378,Male,45
C451554,Female,59
C451570,Female,18
C451615,Female,61
C451617,Female,45
C451632,Female,66
C451652,Male,66
C451667,Female,49
C451676,Male,38
C451707,Female,40
C451708,Female,32
C451764,Female,66
C451765,Male,65
C451796,Female,31
C451810,Female,63
C451828,Female,48
C451840,Male,56
C451849,Male,55
C451852,Male,20
C451887,Male,66
C451914,Female,68
C451915,Male,42
C451929,Male,58
C451930,Female,51
C451945,Female,62
C451947,Male,59
C451983,Male,56
C451997,Male,22
C452044,Female,43
C452065,Female,68
C452073,Female,64
C452094,Female,47
C452106,Female,45
C452138,Male,46
C452191,Female,18
C452243,Female,23
C452261,Female,33
C452266,Male,43
C452276,Male,45
C452310,Female,35
C452338,Male,69
C452381,Female,39
C452390,Female,29
C452395,Male,67
C452396,Female,32
C452423,Male,25
C452455,Female,25
C452519,Female,33
C452535,Female,58
C452541,Female,24
C452570,Female,38
C452582,Male,57
C452636,Female,26
C452695,Female,45
C452750,Female,47
C452755,Male,67
C452758,Male,44
C452764,Female,42
C452779,Male,58
C452806,Male,24
C452820,Female,40
C452842,Female,34
C452892,Female,37
C452901,Male,22
C452919,Female,23
C452926,Male,49
C452997,Male,45
C453024,Female,54
C453038,Female,64
C453058,Female,51
C453105,Male,18
C453116,Male,61
C453131,Female,56
C453148,Female,34
C453169,Female,27
C453170,Male,59
C453201,Male,49
C453227,Female,45
C453268,Female,34
C453349,Female,67
C453351,Male,23
C453392,Female,58
C453411,Female,61
C453413,Male,28
C453449,Female,37
C453452,Male,30
C453457,Female,34
C453474,Female,62
C453556,Female,47
C453598,Male,26
C453614,Female,25
C453621,Female,50
C453624,Male,20
C453635,Male,26
C453642,Female,28
C453709,Female,33
C453740,Female,56
C453747,Male,31
C453774,Female,64
C453785,Male,40
C453802,Female,24
C453831,Female,30
C453839,Male,69
C453868,Female,66
C453888,Male,27
C453962,Female,21
C454000,Male,67
C454031,Female,26
C454090,Male,36
C454104,Male,24
C454136,Female,60
C454186,Male,51
C454238,Female,33
C454243,Female,48
C454284,Female,23
C454305,Male,53
C454317,Female,20
C454329,Female,67
C454371,Male,60
C454417,Female,38
C454435,Male,20
C454446,Female,27
C454464,Male,21
C454499,Male,19
C454509,Female,55
C454519,Male,52
C454555,Male,58
C454595,Male,44
C454601,Female,60
C454627,Male,45
C454714,Male,45
C454732,Female,68
C454781,Male,40
C454796,Female,42
C454877,Female,48
C454897,Male,29
C454904,Female,35
C454966,Female,28
C454988,Female,55
C454990,Female,24
C454991,Male,27
C455003,Female,28
C455005,Male,54
C455031,Male,48
C455067,Male,25
C455090,Male,30
C455110,Female,27
C455132,Male,67
C455171,Female,62
C455177,Male,65
C455211,Female,31
C455212,Male,21
C455225,Female,42
C455254,Female,37
C455306,Male,42
C455361,Male,61
C455401,Female,64
C455440,Female,62
C455471,Female,47
C455526,Female,60
C455532,Female,19
C455543,Female,31
C455571,Female,24
C455586,Female,25
C455588,Female,49
C455606,Female,69
C455627,Female,27
C455646,Male,46
C455663,Female,37
C455671,Female,40
C455717,Female,25
C455730,Female,40
C455743,Male,32
C455761,Male,26
C455808,Female,51
C455822,Female,53
C455861,Male,21
C455912,Male,24
C455955,Female,41
C455965,Female,36
C455990,Female,56
C456024,Female,19
C456065,Male,33
C456082,Male,54
C456091,Female,57
C456119,Female,58
C456156,Male,64
C456185,Male,34
C456196,Male,68
C456211,Male,30
C456276,Male,62
C456292,Female,27
C456350,Male,55
C456387,Female,61
C456466,Female,65
C456499,Female,50
C456567,Female,22
C456669,Female,19
C456755,Female,23
C456767,Female,50
C456768,Female,55
C456798,Female,29
C456806,Male,27
C456864,Male,52
C456897,Female,35
C456973,Male,60
C456975,Female,24
C457038,Female,30
C457050,Male,19
C457066,Female,49
C457076,Female,30
C457150,Female,68
C457162,Male,60
C457166,Male,43
C457276,Female,23
C457322,Female,42
C457342,Female,20
C457407,Female,38
C457425,Male,31
C457443,Female,59
C457446,Female,67
C457463,Female,37
C457464,Male,56
C457484,Female,30
C457561,Male,27
C457592,Male,47
C457594,Female,34
C457598,Female,40
C457624,Female,62
C457631,Male,46
C457675,Female,50
C457737,Female,39
C457782,Male,34
C457791,Female,64
C457796,Female,39
C457813,Female,29
C457851,Female,35
C457861,Female,44
C457891,Male,52
C457906,Female,46
C457911,Female,30
C457933,Female,53
C457991,Female,65
C457993,Female,22
C457998,Female,27
C458002,Female,60
C458103,Female,47
C458152,Female,35
C458158,Female,36
C458216,Female,33
C458235,Male,69
C458261,Female,29
C458279,Female,43
C458335,Female,52
C458349,Male,18
C458354,Male,33
C458360,Female,48
C458382,Female,57
C458428,Female,31
C458441,Male,56
C458494,Male,58
C458499,Female,29
C458622,Female,64
C458641,Female,42
C458667,Female,66
C458681,Female,34
C458686,Female,58
C458743,Male,61
C458760,Female,25
C458768,Female,54
C458789,Female,52
C458842,Female,39
C458843,Female,45
C458854,Female,31
C458859,Male,22
C458874,Female,46
C458914,Female,65
C458965,Female,55
C459096,Female,69
C459113,Female,30
C459135,Female,52
C459147,Male,54
C459161,Male,19
C459331,Male,34
C459373,Female,28
C459397,Male,29
C459588,Female,40
C459609,Male,32
C459663,Female,54
C459672,Female,56
C459702,Male,69
C459730,Male,34
C459748,Female,23
C459760,Female,32
C459765,Female,68
C459771,Female,66
C459778,Female,52
C459782,Male,55
C459789,Female,52
C459813,Female,33
C459817,Female,49
C459842,Female,57
C459850,Female,38
C459851,Female,64
C459873,Male,45
C459914,Female,28
C459974,Female,49
C460006,Female,34
C460016,Female,62
C460045,Female,21
C460057,Male,28
C460088,Female,38
C460116,Female,43
C460167,Male,65
C460172,Female,26
C460177,Male,32
C460205,Female,35
C460211,Male,30
C460226,Female,64
C460229,Female,56
C460236,Female,50
C460242,Male,56
C460248,Female,67
C460307,Male,30
C460321,Female,18
C460358,Female,65
C460393,Female,24
C460493,Female,53
C460573,Male,66
C460574,Female,39
C460670,Male,49
C460740,Male,40
C460742,Male,55
C460753,Female,20
C460785,Female,48
C460811,Male,21
C460825,Female,52
C460830,Female,65
C460872,Female,68
C460895,Female,27
C460899,Male,24
C460905,Female,67
C460908,Female,41
C460957,Male,48
C460985,Male,19
C461001,Female,32
